id,scientificName,taxonRank,kingdom,phylum,classs,order,family,genus,identifier
191591684,Ardea cinerea,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,https://inaturalist-open-data.s3.amazonaws.com/photos/336146593/original.jpg
191591690,Columba livia domestica,variety,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,https://inaturalist-open-data.s3.amazonaws.com/photos/336146643/original.jpg
191591690,Columba livia domestica,variety,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,https://inaturalist-open-data.s3.amazonaws.com/photos/336146664/original.jpg
191591697,Procyon lotor,species,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Procyon,https://inaturalist-open-data.s3.amazonaws.com/photos/336146545/original.jpg
191591698,Mephitis mephitis,species,Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Mephitis,https://inaturalist-open-data.s3.amazonaws.com/photos/336146620/original.jpg
191591702,Delichon urbicum,species,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Delichon,https://inaturalist-open-data.s3.amazonaws.com/photos/336146537/original.jpeg
191591706,Ficedula albicilla,species,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,https://inaturalist-open-data.s3.amazonaws.com/photos/336146660/original.jpg
191591706,Ficedula albicilla,species,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,https://inaturalist-open-data.s3.amazonaws.com/photos/336146662/original.jpg
191591706,Ficedula albicilla,species,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,https://inaturalist-open-data.s3.amazonaws.com/photos/336146661/original.jpg
191591714,Falco sparverius,species,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,https://inaturalist-open-data.s3.amazonaws.com/photos/336146645/original.jpeg
191591718,Dryobates pubescens,species,Animalia,Chordata,Aves,Piciformes,Picidae,Dryobates,https://inaturalist-open-data.s3.amazonaws.com/photos/336146716/original.jpeg
191591718,Dryobates pubescens,species,Animalia,Chordata,Aves,Piciformes,Picidae,Dryobates,https://inaturalist-open-data.s3.amazonaws.com/photos/336146736/original.jpeg
191591730,Daptrius chimachima,species,Animalia,Chordata,Aves,Falconiformes,Falconidae,Daptrius,https://inaturalist-open-data.s3.amazonaws.com/photos/336146538/original.jpg
191591730,Daptrius chimachima,species,Animalia,Chordata,Aves,Falconiformes,Falconidae,Daptrius,https://inaturalist-open-data.s3.amazonaws.com/photos/336149072/original.jpg
191591739,Sphyrapicus varius,species,Animalia,Chordata,Aves,Piciformes,Picidae,Sphyrapicus,https://inaturalist-open-data.s3.amazonaws.com/photos/336146705/original.jpeg
191591739,Sphyrapicus varius,species,Animalia,Chordata,Aves,Piciformes,Picidae,Sphyrapicus,https://static.inaturalist.org/sounds/848241.mp3?1700499757
191591740,Spinus tristis,species,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,https://inaturalist-open-data.s3.amazonaws.com/photos/336146785/original.jpeg
191591744,Accipiter striatus velox,subspecies,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,https://inaturalist-open-data.s3.amazonaws.com/photos/336146743/original.jpeg
191591748,Muscicapa dauurica,species,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Muscicapa,https://inaturalist-open-data.s3.amazonaws.com/photos/336146754/original.jpg
191591748,Muscicapa dauurica,species,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Muscicapa,https://inaturalist-open-data.s3.amazonaws.com/photos/336146755/original.jpg
191591777,Poecile palustris,species,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,https://inaturalist-open-data.s3.amazonaws.com/photos/336146721/original.jpg
191591794,Haemorhous mexicanus,species,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Haemorhous,https://inaturalist-open-data.s3.amazonaws.com/photos/336146873/original.jpeg
191591845,Haemorhous mexicanus,species,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Haemorhous,https://inaturalist-open-data.s3.amazonaws.com/photos/336146954/original.jpeg
191591856,Periparus ater,species,Animalia,Chordata,Aves,Passeriformes,Paridae,Periparus,https://inaturalist-open-data.s3.amazonaws.com/photos/336146944/original.jpg
191591861,Erithacus rubecula,species,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144526/original.jpg
191591862,Galerida cristata,species,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Galerida,https://inaturalist-open-data.s3.amazonaws.com/photos/336144541/original.jpg
191591862,Galerida cristata,species,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Galerida,https://inaturalist-open-data.s3.amazonaws.com/photos/336144542/original.jpg
191591862,Galerida cristata,species,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Galerida,https://inaturalist-open-data.s3.amazonaws.com/photos/336144535/original.jpg
191591862,Galerida cristata,species,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Galerida,https://inaturalist-open-data.s3.amazonaws.com/photos/336144525/original.jpg
191591862,Galerida cristata,species,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Galerida,https://inaturalist-open-data.s3.amazonaws.com/photos/336144521/original.jpg
191591863,Ardea cinerea,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,https://inaturalist-open-data.s3.amazonaws.com/photos/336144546/original.jpg
191591867,Phalacrocorax carbo,species,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,https://inaturalist-open-data.s3.amazonaws.com/photos/336144629/original.jpg
191591867,Phalacrocorax carbo,species,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,https://inaturalist-open-data.s3.amazonaws.com/photos/336144745/original.jpg
191591868,Circus aeruginosus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144609/original.jpg
191591868,Circus aeruginosus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144605/original.jpg
191591868,Circus aeruginosus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144607/original.jpg
191591868,Circus aeruginosus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144603/original.jpg
191591868,Circus aeruginosus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144611/original.jpg
191591868,Circus aeruginosus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144620/original.jpg
191591868,Circus aeruginosus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144621/original.jpg
191591868,Circus aeruginosus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144591/original.jpg
191591868,Circus aeruginosus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144589/original.jpg
191591868,Circus aeruginosus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144590/original.jpg
191591868,Circus aeruginosus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144582/original.jpg
191591868,Circus aeruginosus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144580/original.jpg
191591868,Circus aeruginosus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144574/original.jpg
191591872,Ardea cinerea,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,https://inaturalist-open-data.s3.amazonaws.com/photos/336144633/original.jpg
191591872,Ardea cinerea,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,https://inaturalist-open-data.s3.amazonaws.com/photos/336144641/original.jpg
191591872,Ardea cinerea,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,https://inaturalist-open-data.s3.amazonaws.com/photos/336144644/original.jpg
191591872,Ardea cinerea,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,https://inaturalist-open-data.s3.amazonaws.com/photos/336144734/original.jpg
191591873,Anthus pratensis,species,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144657/original.jpg
191591873,Anthus pratensis,species,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144663/original.jpg
191591874,Saxicola rubicola,species,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,https://inaturalist-open-data.s3.amazonaws.com/photos/336144654/original.jpg
191591877,Pluvialis apricaria,species,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,https://inaturalist-open-data.s3.amazonaws.com/photos/336144677/original.jpg
191591877,Pluvialis apricaria,species,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,https://inaturalist-open-data.s3.amazonaws.com/photos/336144685/original.jpg
191591877,Pluvialis apricaria,species,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,https://inaturalist-open-data.s3.amazonaws.com/photos/336144684/original.jpg
191591877,Pluvialis apricaria,species,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,https://inaturalist-open-data.s3.amazonaws.com/photos/336144674/original.jpg
191591877,Pluvialis apricaria,species,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,https://inaturalist-open-data.s3.amazonaws.com/photos/336144670/original.jpg
191591877,Pluvialis apricaria,species,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,https://inaturalist-open-data.s3.amazonaws.com/photos/336144667/original.jpg
191591878,Buteo buteo,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,https://inaturalist-open-data.s3.amazonaws.com/photos/336144693/original.jpg
191591878,Buteo buteo,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,https://inaturalist-open-data.s3.amazonaws.com/photos/336144694/original.jpg
191591878,Buteo buteo,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,https://inaturalist-open-data.s3.amazonaws.com/photos/336144700/original.jpg
191591878,Buteo buteo,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,https://inaturalist-open-data.s3.amazonaws.com/photos/336144706/original.jpg
191591878,Buteo buteo,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,https://inaturalist-open-data.s3.amazonaws.com/photos/336144705/original.jpg
191591878,Buteo buteo,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,https://inaturalist-open-data.s3.amazonaws.com/photos/336144713/original.jpg
191591880,Chroicocephalus ridibundus,species,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144716/original.jpg
191591880,Chroicocephalus ridibundus,species,Animalia,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus,https://inaturalist-open-data.s3.amazonaws.com/photos/336144718/original.jpg
191591887,Egretta garzetta,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,https://inaturalist-open-data.s3.amazonaws.com/photos/336144725/original.jpg
191591887,Egretta garzetta,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,https://inaturalist-open-data.s3.amazonaws.com/photos/336144732/original.jpg
191591887,Egretta garzetta,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,https://inaturalist-open-data.s3.amazonaws.com/photos/336144741/original.jpg
191591887,Egretta garzetta,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,https://inaturalist-open-data.s3.amazonaws.com/photos/336144623/original.jpg
191591887,Egretta garzetta,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,https://inaturalist-open-data.s3.amazonaws.com/photos/336144639/original.jpg
191591887,Egretta garzetta,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,https://inaturalist-open-data.s3.amazonaws.com/photos/336144678/original.jpg
191591895,Saltator aurantiirostris,species,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,https://static.inaturalist.org/sounds/848244.m4a?1700499825
191591911,Passer montanus,species,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,https://inaturalist-open-data.s3.amazonaws.com/photos/336147007/original.jpeg
31939893,Anas platyrhynchos,species,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,https://inaturalist-open-data.s3.amazonaws.com/photos/50041800/original.jpg
31939914,Cygnus olor,species,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,https://inaturalist-open-data.s3.amazonaws.com/photos/50041264/original.jpeg
31939915,Branta canadensis,species,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,https://inaturalist-open-data.s3.amazonaws.com/photos/50041417/original.jpeg
31939970,Selasphorus,genus,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,https://inaturalist-open-data.s3.amazonaws.com/photos/50041059/original.jpg
31939970,Selasphorus,genus,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,https://inaturalist-open-data.s3.amazonaws.com/photos/50041082/original.jpg
31939970,Selasphorus,genus,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,https://inaturalist-open-data.s3.amazonaws.com/photos/50041039/original.jpg
31940014,Icterus galbula,species,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,https://inaturalist-open-data.s3.amazonaws.com/photos/50041618/original.jpg
31940018,Odocoileus virginianus,species,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,https://inaturalist-open-data.s3.amazonaws.com/photos/50041649/original.jpg
31940025,Myiarchus crinitus,species,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus,https://inaturalist-open-data.s3.amazonaws.com/photos/50041686/original.jpg
191591926,Passer domesticus,species,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,https://inaturalist-open-data.s3.amazonaws.com/photos/336147017/original.jpeg
191592001,Saimiri cassiquiarensis,species,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,https://inaturalist-open-data.s3.amazonaws.com/photos/336139752/original.jpeg
191592001,Saimiri cassiquiarensis,species,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,https://inaturalist-open-data.s3.amazonaws.com/photos/336139755/original.jpeg
191592001,Saimiri cassiquiarensis,species,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,https://inaturalist-open-data.s3.amazonaws.com/photos/336139747/original.jpeg
191592006,Rupornis magnirostris,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Rupornis,https://inaturalist-open-data.s3.amazonaws.com/photos/336139803/original.jpeg
191592008,Pteroglossus pluricinctus,species,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,https://inaturalist-open-data.s3.amazonaws.com/photos/336139792/original.jpeg
191592008,Pteroglossus pluricinctus,species,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,https://inaturalist-open-data.s3.amazonaws.com/photos/336139801/original.jpeg
191592009,Rupornis magnirostris,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Rupornis,https://inaturalist-open-data.s3.amazonaws.com/photos/336139832/original.jpeg
191592010,Querula purpurata,species,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Querula,https://inaturalist-open-data.s3.amazonaws.com/photos/336139825/original.jpeg
191592010,Querula purpurata,species,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Querula,https://inaturalist-open-data.s3.amazonaws.com/photos/336139850/original.jpeg
191592012,Cathartes melambrotus,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,https://inaturalist-open-data.s3.amazonaws.com/photos/336139882/original.jpeg
191592012,Cathartes melambrotus,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,https://inaturalist-open-data.s3.amazonaws.com/photos/336139970/original.jpeg
191592012,Cathartes melambrotus,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,https://inaturalist-open-data.s3.amazonaws.com/photos/336139921/original.jpeg
191592012,Cathartes melambrotus,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,https://inaturalist-open-data.s3.amazonaws.com/photos/336139967/original.jpeg
191592017,Pipile cumanensis,species,Animalia,Chordata,Aves,Galliformes,Cracidae,Pipile,https://inaturalist-open-data.s3.amazonaws.com/photos/336140018/original.jpeg
191592026,Cathartes melambrotus,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,https://inaturalist-open-data.s3.amazonaws.com/photos/336140156/original.jpeg
31940032,Icteria virens,species,Animalia,Chordata,Aves,Passeriformes,Icteriidae,Icteria,https://inaturalist-open-data.s3.amazonaws.com/photos/50041759/original.jpg
31940104,Egretta thula,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,https://inaturalist-open-data.s3.amazonaws.com/photos/50042308/original.jpg
31940104,Egretta thula,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,https://inaturalist-open-data.s3.amazonaws.com/photos/50042316/original.jpg
31940104,Egretta thula,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,https://inaturalist-open-data.s3.amazonaws.com/photos/50042293/original.jpg
