id,type,format,identifier,references,created,creator,publisher,license,rightsHolder,catalogNumber
31931325,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024377/original.jpeg,https://www.inaturalist.org/photos/50024377,2019-09-01T17:32:23-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024377
31931326,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028199/original.jpg,https://www.inaturalist.org/photos/50028199,2019-09-01T16:18:53Z,Steven Lamonde,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Steven Lamonde,50028199
31931328,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50074028/original.jpeg,https://www.inaturalist.org/photos/50074028,2019-08-31T12:51:51Z,Frank Izaguirre,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Frank Izaguirre,50074028
31931330,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024401/original.jpeg,https://www.inaturalist.org/photos/50024401,2019-09-01T17:32:55-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024401
31931333,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024416/original.jpeg,https://www.inaturalist.org/photos/50024416,2019-09-01T17:33:44-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024416
31931334,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024426/original.jpeg,https://www.inaturalist.org/photos/50024426,2019-09-01T17:34:18-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024426
31931335,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024503/original.jpeg,https://www.inaturalist.org/photos/50024503,2019-09-01T17:34:41-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024503
31931336,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024519/original.jpeg,https://www.inaturalist.org/photos/50024519,2019-09-01T17:34:50-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024519
31931337,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024533/original.jpeg,https://www.inaturalist.org/photos/50024533,2019-09-01T17:36:05-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024533
31931341,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024559/original.jpeg,https://www.inaturalist.org/photos/50024559,2019-09-01T17:37:44-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024559
31931344,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024575/original.jpeg,https://www.inaturalist.org/photos/50024575,2019-09-01T17:38:06-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024575
31931345,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024596/original.jpeg,https://www.inaturalist.org/photos/50024596,2019-09-01T17:38:22-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024596
31931347,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024611/original.jpeg,https://www.inaturalist.org/photos/50024611,2019-09-01T17:39:59-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024611
31931349,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028224/original.jpg,https://www.inaturalist.org/photos/50028224,2019-09-01T14:48:48Z,Sandy Wolkenberg,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Sandy Wolkenberg,50028224
31931349,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028215/original.jpg,https://www.inaturalist.org/photos/50028215,2019-09-01T14:48:48Z,Sandy Wolkenberg,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Sandy Wolkenberg,50028215
31931349,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50060040/original.jpg,https://www.inaturalist.org/photos/50060040,2019-09-01T14:48:48Z,Sandy Wolkenberg,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Sandy Wolkenberg,50060040
31931351,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028213/original.jpg,https://www.inaturalist.org/photos/50028213,2019-09-01T17:08:41Z,proulxr,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,proulxr,50028213
31931352,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024626/original.jpeg,https://www.inaturalist.org/photos/50024626,2019-09-01T17:40:23-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024626
31931352,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024714/original.jpeg,https://www.inaturalist.org/photos/50024714,2019-09-01T17:40:59-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024714
31931353,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024725/original.jpeg,https://www.inaturalist.org/photos/50024725,2019-09-01T17:41:35-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024725
31931354,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024816/original.jpeg,https://www.inaturalist.org/photos/50024816,2019-09-01T17:41:58-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024816
31931354,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024928/original.jpeg,https://www.inaturalist.org/photos/50024928,2019-09-01T17:42:44-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024928
31931354,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024900/original.jpeg,https://www.inaturalist.org/photos/50024900,2019-09-01T17:42:14-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024900
31931355,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024954/original.jpeg,https://www.inaturalist.org/photos/50024954,2019-09-01T17:45:15-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024954
31931356,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024970/original.jpeg,https://www.inaturalist.org/photos/50024970,2019-09-01T17:45:47-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024970
31931357,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50024988/original.jpeg,https://www.inaturalist.org/photos/50024988,2019-09-01T17:46:24-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50024988
31931358,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025009/original.jpeg,https://www.inaturalist.org/photos/50025009,2019-09-01T17:47:27-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025009
31931359,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028188/original.jpg,https://www.inaturalist.org/photos/50028188,2019-08-11T21:53:33-07:00,Victor Engel,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Victor Engel,50028188
31931361,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025022/original.jpeg,https://www.inaturalist.org/photos/50025022,2019-09-01T17:48:27-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025022
31931361,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025033/original.jpeg,https://www.inaturalist.org/photos/50025033,2019-09-01T17:48:59-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025033
31931362,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028227/original.jpeg,https://www.inaturalist.org/photos/50028227,2019-09-01T14:08:43-07:00,Lisa Wiencek Gerbec,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Lisa Wiencek Gerbec,50028227
31931363,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025045/original.jpeg,https://www.inaturalist.org/photos/50025045,2019-09-01T17:49:56-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025045
31931363,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025060/original.jpeg,https://www.inaturalist.org/photos/50025060,2019-09-01T17:50:18-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025060
31931364,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028233/original.jpg,https://www.inaturalist.org/photos/50028233,2019-09-01T16:19:18Z,Steven Lamonde,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Steven Lamonde,50028233
31931365,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025077/original.jpeg,https://www.inaturalist.org/photos/50025077,2019-09-01T17:51:00-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025077
31931366,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028060/original.jpg,https://www.inaturalist.org/photos/50028060,2019-09-01T12:23:22-07:00,Susan Elliott,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Susan Elliott,50028060
31931369,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025157/original.jpeg,https://www.inaturalist.org/photos/50025157,2019-09-01T17:56:27-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025157
31931370,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025169/original.jpeg,https://www.inaturalist.org/photos/50025169,2019-09-01T17:56:38-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025169
31931371,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025184/original.jpeg,https://www.inaturalist.org/photos/50025184,2019-09-01T17:56:54-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025184
31931372,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025204/original.jpeg,https://www.inaturalist.org/photos/50025204,2019-09-01T17:57:11-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025204
31931373,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025216/original.jpeg,https://www.inaturalist.org/photos/50025216,2019-09-01T17:57:17-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025216
31931375,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025233/original.jpeg,https://www.inaturalist.org/photos/50025233,2019-09-01T17:57:44-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025233
31931375,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025256/original.jpeg,https://www.inaturalist.org/photos/50025256,2019-09-01T17:57:54-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025256
31931376,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025277/original.jpeg,https://www.inaturalist.org/photos/50025277,2019-09-01T17:58:14-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025277
31931377,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028217/original.jpg,https://www.inaturalist.org/photos/50028217,2019-08-13T19:35:22-07:00,Edgar Segovia,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Edgar Segovia,50028217
31931378,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025286/original.jpeg,https://www.inaturalist.org/photos/50025286,2019-09-01T17:58:34-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025286
31931380,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025299/original.jpeg,https://www.inaturalist.org/photos/50025299,2019-09-01T17:59:00-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025299
31931381,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025372/original.jpeg,https://www.inaturalist.org/photos/50025372,2019-09-01T17:59:25-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025372
31931381,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025396/original.jpeg,https://www.inaturalist.org/photos/50025396,2019-09-01T17:59:33-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025396
31931382,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025415/original.jpeg,https://www.inaturalist.org/photos/50025415,2019-09-01T17:59:59-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025415
31931384,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028218/original.jpeg,https://www.inaturalist.org/photos/50028218,2019-08-31T21:30:41-07:00,tnewman,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,tnewman,50028218
31931386,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025445/original.jpeg,https://www.inaturalist.org/photos/50025445,2019-09-01T18:00:11-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025445
31931387,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025481/original.jpeg,https://www.inaturalist.org/photos/50025481,2019-09-01T18:00:22-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025481
31931388,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025509/original.jpeg,https://www.inaturalist.org/photos/50025509,2019-09-01T18:00:49-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025509
31931391,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50028313/original.jpg,https://www.inaturalist.org/photos/50028313,2019-08-31T20:48:17Z,jerr17,iNaturalist,http://creativecommons.org/licenses/by/4.0/,jerr17,50028313
31931392,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/50025535/original.jpeg,https://www.inaturalist.org/photos/50025535,2019-09-01T18:00:55-07:00,Natalya Ivanova,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Natalya Ivanova,50025535
159654089,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275852017/original.jpg,https://www.inaturalist.org/photos/275852017,2023-05-04T13:59:14Z,drfishy62,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,drfishy62,275852017
159654093,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275851982/original.jpg,https://www.inaturalist.org/photos/275851982,2023-05-04T13:58:01Z,jubeh,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,jubeh,275851982
159654096,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275852048/original.jpg,https://www.inaturalist.org/photos/275852048,2023-05-04T13:59:07Z,leeaw38,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,leeaw38,275852048
159654097,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275852013/original.jpg,https://www.inaturalist.org/photos/275852013,2023-05-04T13:59:03Z,jean_lafitte_students,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,jean_lafitte_students,275852013
159654102,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275852072/original.jpeg,https://www.inaturalist.org/photos/275852072,2023-05-04T09:02:44-07:00,Isaac Salazar Herrera,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Isaac Salazar Herrera,275852072
159654103,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275798617/original.jpg,https://www.inaturalist.org/photos/275798617,2023-04-28T11:32:23-07:00,Ismail Ebrahim,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Ismail Ebrahim,275798617
159654103,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275798656/original.jpg,https://www.inaturalist.org/photos/275798656,2023-04-28T11:32:32-07:00,Ismail Ebrahim,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Ismail Ebrahim,275798656
159654103,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275798637/original.jpg,https://www.inaturalist.org/photos/275798637,2023-04-28T11:32:28-07:00,Ismail Ebrahim,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Ismail Ebrahim,275798637
159654106,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275852019/original.jpg,https://www.inaturalist.org/photos/275852019,2023-05-04T13:59:01Z,jubeh,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,jubeh,275852019
159654106,StillImage,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/275852040/original.jpg,https://www.inaturalist.org/photos/275852040,2023-05-04T13:59:01Z,jubeh,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,jubeh,275852040
